,citing author name,citing paper title,cited paper title,affiliation,latitude,longitude,county,city,state,country
120,Dayong Ye,Unique security and privacy threats of large language models: A comprehensive survey,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Sydney,-33.8698439,151.2082848,,Sydney,New South Wales,Australia
121,Dayong Ye,Unique security and privacy threats of large language models: A comprehensive survey,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,University of Technology,33.3120645,44.4472312,,Baghdad,Baghdad Governorate,Iraq
122,Dayong Ye,Unique security and privacy threats of large language models: A comprehensive survey,A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,"University of Technology, Sydney",-33.8832536,151.2003294,,Sydney,New South Wales,Australia
123,Dezhang Kong,"A survey of llm-driven ai agent communication: Protocols, security risks, and defense countermeasures",Building a secure agentic AI application leveraging A2A protocol,Zhejiang University,30.521595,120.7195312,,Haining,Zhejiang,China
124,Dezhang Kong,"A survey of llm-driven ai agent communication: Protocols, security risks, and defense countermeasures",Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,Zhejiang University,30.521595,120.7195312,,Haining,Zhejiang,China
125,Dimitar Trajanov," AI Agents in Finance and Fintech: A Scientific Review of Agent-Based Systems, Applications, and Future Horizons",Securing agentic ai: A comprehensive threat model and mitigation framework for generative ai agents,"Boston University, US",42.3504215,-71.1032247,Suffolk County,Boston,Massachusetts,United States
126,Dimitar Trajanov," AI Agents in Finance and Fintech: A Scientific Review of Agent-Based Systems, Applications, and Future Horizons",Securing agentic ai: A comprehensive threat model and mitigation framework for generative ai agents,Ss. Cyril,39.9434375,-101.1100564,Rawlins County,,Kansas,United States
127,Dimitrios Brodimas,Intent-based infrastructure and service orchestration using agentic-AI,Building a secure agentic AI application leveraging A2A protocol,Graduate Researcher,,,,,,
128,Dimitrios Brodimas,Intent-based infrastructure and service orchestration using agentic-AI,Building a secure agentic AI application leveraging A2A protocol,"Graduate Researcher, University of Patras",,,,,,
129,Dimitrios Brodimas,Intent-based infrastructure and service orchestration using agentic-AI,Building a secure agentic AI application leveraging A2A protocol,University of Patras,38.2869279,21.7851062,Achaia Regional Unit,Municipal Unit of Rio,Western Greece,Greece
130,Djallel Hamouda, From prompt injections to protocol exploits: Threats in llm-powered ai agents workflows,Building a secure agentic AI application leveraging A2A protocol,PhD in Computer Science,,,,,,
131,Djallel Hamouda, From prompt injections to protocol exploits: Threats in llm-powered ai agents workflows,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,PhD in Computer Science,,,,,,
132,Dmitry Namiot,On MCP Ecosystem Vulnerabilities,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Lomonosov Moscow State University,55.7011843,37.5276192,,Moscow,Moscow,Russia
133,Dong Du（杜冬冬）,Get Experience from Practice: LLM Agents with Record & Replay,Building a secure agentic AI application leveraging A2A protocol,Shanghai Jiao Tong University,31.2008912,121.4283949,,Xuhui District,Shanghai,China
134,Dong Yeong Kim, Multimodal large language models in medical imaging: current state and future directions,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Asan Medical Center,37.5263041,127.1096013,,Seoul,,South Korea
135,Dong Yeong Kim, Multimodal large language models in medical imaging: current state and future directions,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,"Department of Convergence Medicine, University of Ulsan College of Medicine, Asan Medical Center",,,,,,
136,Dong Yeong Kim, Multimodal large language models in medical imaging: current state and future directions,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,University of Ulsan College of Medicine,37.5254453,127.1103466,,Seoul,,South Korea
137,Dongxia Wang,RAS-Eval: A Comprehensive Benchmark for Security Evaluation of LLM Agents in Real-World Environments,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Zhejiang University,30.521595,120.7195312,,Haining,Zhejiang,China
138,Dr. Ajay Bandi," The rise of agentic ai: A review of definitions, frameworks, architectures, applications, evaluation metrics, and challenges",Securing agentic ai: A comprehensive threat model and mitigation framework for generative ai agents,Northwest Missouri State University,40.3963382,-94.884145,Nodaway County,,Missouri,United States
139,Dr. Ajay Bandi," The rise of agentic ai: A review of definitions, frameworks, architectures, applications, evaluation metrics, and challenges",Securing agentic ai: A comprehensive threat model and mitigation framework for generative ai agents,"Professor of Computer Science, Northwest Missouri State University",,,,,,
140,Dr. Qurat-ul-ain Mastoi," A research landscape of Agentic AI and large language models: Applications, challenges and future directions",Securing agentic ai: A comprehensive threat model and mitigation framework for generative ai agents,University of the West of England,51.5007679,-2.5503106,South Gloucestershire,Bristol,England,United Kingdom
141,Duoduo Liao,Agentmaster: A multi-agent conversational framework using a2a and mcp protocols for multimodal information retrieval and analysis,Building a secure agentic AI application leveraging A2A protocol,George Mason University,38.8313333,-77.3079884,Fairfax County,,Virginia,United States
142,Edan Habler,Agent Capability Negotiation and Binding Protocol (ACNBP),A novel zero-trust identity framework for agentic ai: Decentralized authentication and fine-grained access control,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
143,Edan Habler,Agent Capability Negotiation and Binding Protocol (ACNBP),Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
144,Edan Habler,Agent Capability Negotiation and Binding Protocol (ACNBP),Building a secure agentic AI application leveraging A2A protocol,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
145,Edan Habler,Agent Capability Negotiation and Binding Protocol (ACNBP),Coalesce: Economic and security dynamics of skill-based task outsourcing among team of autonomous llm agents,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
146,Edan Habler,Agent Capability Negotiation and Binding Protocol (ACNBP),Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
147,Edan Habler,Agent Capability Negotiation and Binding Protocol (ACNBP),Etdi: Mitigating tool squatting and rug pull attacks in model context protocol (mcp) by using oauth-enhanced tool definitions and policy-based access control,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
148,Edan Habler,Agent Capability Negotiation and Binding Protocol (ACNBP),LLM and GenAI data security best practices,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
149,Edan Habler,Agent Capability Negotiation and Binding Protocol (ACNBP),Multi-agentic system threat modelling guide OWASP GenAI security project,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
150,Edan Habler,Agent Capability Negotiation and Binding Protocol (ACNBP),Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
151,Edan Habler,Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,Building a secure agentic AI application leveraging A2A protocol,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
152,Edan Habler,Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
153,Edan Habler,Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,Multi-agentic system threat modelling guide OWASP GenAI security project,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
154,Edan Habler,Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
155,Edan Habler,Building a secure agentic AI application leveraging A2A protocol,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
156,Edan Habler,Building a secure agentic AI application leveraging A2A protocol,LLM and GenAI data security best practices,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
157,Edan Habler,Building a secure agentic AI application leveraging A2A protocol,Multi-agentic system threat modelling guide OWASP GenAI security project,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
158,Edan Habler,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Multi-agentic system threat modelling guide OWASP GenAI security project,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
159,Edan Habler,Etdi: Mitigating tool squatting and rug pull attacks in model context protocol (mcp) by using oauth-enhanced tool definitions and policy-based access control,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
160,Edan Habler,Etdi: Mitigating tool squatting and rug pull attacks in model context protocol (mcp) by using oauth-enhanced tool definitions and policy-based access control,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
161,Edan Habler,MAIF: Enforcing AI Trust and Provenance with an Artifact-Centric Agentic Paradigm,Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
162,Edan Habler,MAIF: Enforcing AI Trust and Provenance with an Artifact-Centric Agentic Paradigm,LLM and GenAI data security best practices,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
163,Edan Habler,MAIF: Enforcing AI Trust and Provenance with an Artifact-Centric Agentic Paradigm,Multi-agentic system threat modelling guide OWASP GenAI security project,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
164,Edan Habler,MAIF: Enforcing AI Trust and Provenance with an Artifact-Centric Agentic Paradigm,Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,Ben Gurion University,31.2631254,34.8022385,,Be’er-Sheva,South District,Israel
